frames,Confidence,Ymin,Xmin,Ymax,Xmax
1069,53,1,1,237,246
1070,53,1,1,237,246
1071,53,1,1,237,246
1072,53,1,1,237,246
1073,53,1,1,237,246
1074,53,1,1,237,246
1075,53,1,1,237,246
1076,53,1,1,237,246
1077,0,0,0,0,0
1078,0,0,0,0,0
1079,0,0,0,0,0
1080,0,0,0,0,0
1081,0,0,0,0,0
1082,0,0,0,0,0
1083,0,0,0,0,0
1084,0,0,0,0,0
1085,0,0,0,0,0
1086,0,0,0,0,0
1087,0,0,0,0,0
1088,0,0,0,0,0
1089,0,0,0,0,0
1090,0,0,0,0,0
1091,0,0,0,0,0
1092,0,0,0,0,0
1093,56,1,485,458,629
1094,71,1,238,453,431
1094,56,1,489,470,628
1095,80,1,239,454,433
1095,56,1,489,470,628
1096,66,2,237,458,424
1097,74,1,226,458,426
1097,66,1,465,462,623
1098,0,0,0,0,0
1099,0,0,0,0,0
1100,0,0,0,0,0
1101,0,0,0,0,0
1102,0,0,0,0,0
1103,0,0,0,0,0
1104,0,0,0,0,0
1105,0,0,0,0,0
1106,0,0,0,0,0
1107,0,0,0,0,0
1108,0,0,0,0,0
1109,59,3,191,473,448
1110,0,0,0,0,0
1111,0,0,0,0,0
1112,0,0,0,0,0
1113,0,0,0,0,0
1114,53,1,15,429,165
1115,66,1,29,476,193
1116,0,0,0,0,0
1117,0,0,0,0,0
1118,0,0,0,0,0
1119,0,0,0,0,0
1120,0,0,0,0,0
1121,0,0,0,0,0
1122,0,0,0,0,0
1123,0,0,0,0,0
1124,0,0,0,0,0
1125,0,0,0,0,0
1126,0,0,0,0,0
1127,0,0,0,0,0
1128,0,0,0,0,0
1129,0,0,0,0,0
1130,0,0,0,0,0
1131,0,0,0,0,0
1132,0,0,0,0,0
1133,0,0,0,0,0
1134,0,0,0,0,0
1135,0,0,0,0,0
1136,0,0,0,0,0
1137,0,0,0,0,0
1138,0,0,0,0,0
1139,0,0,0,0,0
1140,0,0,0,0,0
1141,0,0,0,0,0
1142,0,0,0,0,0
1143,0,0,0,0,0
1144,0,0,0,0,0
1145,0,0,0,0,0
1146,0,0,0,0,0
1147,0,0,0,0,0
1148,0,0,0,0,0
1149,0,0,0,0,0
1150,0,0,0,0,0
1151,0,0,0,0,0
1152,0,0,0,0,0
1153,0,0,0,0,0
1154,56,7,7,477,139
1155,0,0,0,0,0
1156,56,1,428,476,611
1157,0,0,0,0,0
1158,0,0,0,0,0
1159,0,0,0,0,0
1160,0,0,0,0,0
1161,0,0,0,0,0
1162,0,0,0,0,0
1163,0,0,0,0,0
1164,0,0,0,0,0
1165,0,0,0,0,0
1166,0,0,0,0,0
1167,0,0,0,0,0
1168,0,0,0,0,0
1169,0,0,0,0,0
1170,0,0,0,0,0
1171,56,1,342,471,557
1172,56,1,342,471,557
1173,0,0,0,0,0
1174,0,0,0,0,0
1175,0,0,0,0,0
1176,0,0,0,0,0
1177,0,0,0,0,0
1177,0,0,0,0,0
1178,0,0,0,0,0
1179,0,0,0,0,0
1180,0,0,0,0,0
1181,0,0,0,0,0
1182,0,0,0,0,0
1183,0,0,0,0,0
1184,0,0,0,0,0
1185,0,0,0,0,0
1186,0,0,0,0,0
1187,0,0,0,0,0
1188,0,0,0,0,0
1189,0,0,0,0,0
1190,0,0,0,0,0
1191,0,0,0,0,0
1192,0,0,0,0,0
1193,0,0,0,0,0
1194,0,0,0,0,0
1195,0,0,0,0,0
1196,0,0,0,0,0
1197,0,0,0,0,0
1198,0,0,0,0,0
1199,0,0,0,0,0
1200,0,0,0,0,0
1201,0,0,0,0,0
1202,0,0,0,0,0
1203,0,0,0,0,0
1204,0,0,0,0,0
1205,0,0,0,0,0
1206,0,0,0,0,0
1207,0,0,0,0,0
1208,0,0,0,0,0
1209,0,0,0,0,0
1210,0,0,0,0,0
1211,0,0,0,0,0
1212,0,0,0,0,0
1213,0,0,0,0,0
1214,59,30,317,480,570
1215,0,0,0,0,0
1216,53,1,34,476,231
1217,74,1,19,480,216
1218,56,1,44,480,249
1219,62,1,37,476,220
1220,0,0,0,0,0
1221,0,0,0,0,0
1222,0,0,0,0,0
1223,0,0,0,0,0
1224,0,0,0,0,0
1225,0,0,0,0,0
1226,0,0,0,0,0
1227,0,0,0,0,0
1228,0,0,0,0,0
1229,0,0,0,0,0
1230,0,0,0,0,0
1231,62,10,49,480,233
1231,56,3,95,480,284
1232,56,3,95,480,284
1233,62,1,417,476,597
1233,59,1,23,476,220
1234,56,25,100,463,308
1235,59,5,235,480,567
1236,0,0,0,0,0
1236,0,0,0,0,0
1237,0,0,0,0,0
1238,0,0,0,0,0
1239,0,0,0,0,0
1240,0,0,0,0,0
1241,0,0,0,0,0
1242,0,0,0,0,0
1243,0,0,0,0,0
1244,0,0,0,0,0
1245,0,0,0,0,0
1246,0,0,0,0,0
1247,0,0,0,0,0
1248,0,0,0,0,0
1249,0,0,0,0,0
1250,0,0,0,0,0
1251,0,0,0,0,0
1252,0,0,0,0,0
1253,0,0,0,0,0
1254,0,0,0,0,0
1255,0,0,0,0,0
1256,0,0,0,0,0
1257,0,0,0,0,0
1258,0,0,0,0,0
1259,0,0,0,0,0
1260,0,0,0,0,0
1261,0,0,0,0,0
1262,0,0,0,0,0
1263,0,0,0,0,0
1264,0,0,0,0,0
1265,0,0,0,0,0
1266,0,0,0,0,0
1267,0,0,0,0,0
1268,0,0,0,0,0
1269,0,0,0,0,0
1270,0,0,0,0,0
1271,0,0,0,0,0
1272,56,1,465,476,630
1273,53,5,453,480,624
1274,0,0,0,0,0
1275,0,0,0,0,0
1276,0,0,0,0,0
1277,53,1,553,427,626
1278,0,0,0,0,0
1279,71,1,17,470,280
1279,56,1,347,478,544
1280,71,1,391,476,592
1280,68,6,20,470,261
1281,59,1,427,476,604
1281,68,6,20,470,261
1282,0,0,0,0,0
1283,68,1,451,476,622
1284,68,7,482,469,635
1285,0,0,0,0,0
1286,62,4,478,466,640
1287,62,4,478,466,640
1288,62,4,478,466,640
1289,62,4,478,466,640
1290,62,4,478,466,640
1291,62,4,478,466,640
1292,62,4,478,466,640
1293,0,0,0,0,0
1294,0,0,0,0,0
1295,0,0,0,0,0
1296,0,0,0,0,0
1297,0,0,0,0,0
1298,0,0,0,0,0
1299,0,0,0,0,0
1300,0,0,0,0,0
1301,68,1,15,471,212
1301,56,1,425,462,618
1302,56,1,425,462,618
1303,56,1,425,462,618
1304,56,1,425,462,618
1305,56,1,425,462,618
1306,56,1,425,462,618
1307,56,1,425,462,618
1308,56,1,425,462,618
1309,56,1,425,462,618
1310,56,2,25,476,323
